TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.example.Functions,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,155,0.3,2,52,81,217509,1689200335771,0.6090909090909091,11111111011000000000000000000101111000000010111101010111111111011011111011111110111101110001110111011011111110,0.4915254237288136,1111110101000011100011010000000011110110010101010101010110000000000000000001010101010101011011101011111011111111101010,1.0,111111111111111111111111111111111111111111,15,1,27,3,0.5029411764705882,1111111111111111111111111101010111111001100000000000000000000000000000011111101110100000101100001111110011000000000000000000000000000000000000000000000000110000000111111111111111110011111111010011111110000000000000000001111001101001110100111101111101101001111011111011111100111101111111111111111111111111010000000111101000000011110100000001,0.020833333333333332,000000000000000000000000000000000000000000010000,1.0,1111111111111111,0.125,1000000000000010,0.4915254237288136,1111111010000010011011100000000011111001000000010100011001000001001000110101011100000110110011010111111011111111011010
